SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1077 Alta Mira Dr Unit B,Santa Clara,CA,95051,649950,2,2.0,SANTA CLARA,1012,,1971,29,642,460,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1077-Alta-Mira-Dr-95051/unit-B/home/736326,MLSListings,ML81940614,N,Y,37.346448,-121.994983
MLS Listing,,Multi-Family (2-4 Unit),2480 Karen Dr,Santa Clara,CA,95050,2000000,5,4.0,SANTA CLARA,2540,7290,1960,31,787,,Active,,,https://www.redfin.com/CA/Santa-Clara/2480-Karen-Dr-95050/home/1603911,MLSListings,ML81940305,N,Y,37.3439149,-121.9692398
MLS Listing,,Single Family Residential,1149 Scott Blvd,Santa Clara,CA,95050,1599000,3,3.5,SANTA CLARA,1764,7800,1949,31,906,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1149-Scott-Blvd-95050/home/1763205,MLSListings,ML81940285,N,Y,37.3466528,-121.9589869
MLS Listing,,Single Family Residential,2374 Vargas Pl,Santa Clara,CA,95050,2199888,3,2.0,SANTA CLARA,2074,6432,1952,33,1061,,Active,,,https://www.redfin.com/CA/Santa-Clara/2374-Vargas-Pl-95050/home/724230,MLSListings,ML81937217,N,Y,37.3568651,-121.9670183
MLS Listing,,Single Family Residential,2435 Armstrong Pl,Santa Clara,CA,95050,1550000,3,2.0,SANTA CLARA,1231,6978,1956,33,1259,,Active,,,https://www.redfin.com/CA/Santa-Clara/2435-Armstrong-Pl-95050/home/1604042,MLSListings,ML81939764,N,Y,37.3410195,-121.9674404
MLS Listing,,Condo/Co-op,930 Kiely Blvd Unit F,Santa Clara,CA,95051,657000,2,2.0,SANTA CLARA,956,,1971,35,687,575,Active,,,https://www.redfin.com/CA/Santa-Clara/930-Kiely-Blvd-95051/unit-F/home/1594092,MLSListings,ML81939823,N,Y,37.3427143,-121.9782811
MLS Listing,,Single Family Residential,2512 Amethyst Dr,Santa Clara,CA,95051,1899888,5,3.0,SANTA CLARA,2040,5727,1955,36,931,,Active,October-1-2023 02:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2512-Amethyst-Dr-95051/home/1414862,MLSListings,ML81939232,N,Y,37.3679646,-121.9820351
MLS Listing,,Single Family Residential,2421 Monroe St,Santa Clara,CA,95051,1650000,4,2.5,SANTA CLARA,1693,8456,1965,36,975,,Active,October-1-2023 12:00 PM,October-1-2023 02:00 PM,https://www.redfin.com/CA/Santa-Clara/2421-Monroe-St-95051/home/1224656,MLSListings,ML81939868,N,Y,37.3644529,-121.9695064
MLS Listing,,Single Family Residential,3085 Fresno St,Santa Clara,CA,95051,1799000,3,2.0,SANTA CLARA,1349,7920,1948,36,1334,,Active,,,https://www.redfin.com/CA/Santa-Clara/3085-Fresno-St-95051/home/633213,MLSListings,ML81939484,N,Y,37.3502071,-121.9818352
MLS Listing,,Condo/Co-op,1883 Agnew Rd #445,Santa Clara,CA,95054,858000,2,2.0,SANTA CLARA,1070,,2006,37,802,441,Active,,,https://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-445/home/12179367,MLSListings,ML81939753,N,Y,37.3957556,-121.9582914
MLS Listing,,Townhouse,1160 Pomeroy Ave,Santa Clara,CA,95051,1149000,4,2.5,SANTA CLARA,1476,648,1963,38,778,691,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1160-Pomeroy-Ave-95051/home/736229,MLSListings,ML81939526,N,Y,37.3472253,-121.9880365
MLS Listing,,Condo/Co-op,2580 Homestead Rd #5101,Santa Clara,CA,95051,799000,2,1.5,SANTA CLARA,984,,2007,39,812,500,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2580-Homestead-Rd-95051/unit-5101/home/12180375,MLSListings,ML81939392,N,Y,37.3396352,-121.9710726
MLS Listing,,Single Family Residential,4381 Davis St,Santa Clara,CA,95054,1350000,3,2.0,SANTA CLARA,1548,6655,1938,43,872,,Active,,,https://www.redfin.com/CA/Santa-Clara/4381-Davis-St-95054/home/581473,MLSListings,ML81936038,N,Y,37.3955507,-121.9604882
MLS Listing,,Condo/Co-op,1865 Palm View Pl #228,Santa Clara,CA,95050,705000,1,1.0,SANTA CLARA,760,,1978,49,928,438,Active,,,https://www.redfin.com/CA/Santa-Clara/1865-Palm-View-Pl-95050/unit-228/home/2123195,MLSListings,ML81938266,N,Y,37.3570938,-121.9590203
MLS Listing,,Single Family Residential,1135 Alice Dr,Santa Clara,CA,95050,1698000,4,2.5,SANTA CLARA,2436,6365,1951,51,697,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1135-Alice-Dr-95050/home/1215220,MLSListings,ML81937883,N,Y,37.3465783,-121.9602644
